Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Mapped Location,Council District Outlines (GIS),Zip Codes (GIS),Davidson County Border (GIS),Service Districts (GIS),:@computed_region_cfa7_hbpz,:@computed_region_sjpq_96s8,:@computed_region_f73m_vb2k,:@computed_region_c9xn_skx3,:@computed_region_gisn_y5cm,:@computed_region_v3ji_vzam
243,6AVCHUSN,6TH AVE N & CHURCH ST SB,false,false,3,WEST END - WHITE BRIDGE,"(36.162833, -86.781601)",20,1,1,1,50,16169,7,13,1,2005
2003,WES21AEN,WEST END AVE & 21ST AVE S EB,true,false,3,WEST END - WHITE BRIDGE,"(36.150192, -86.801522)",19,36,1,1,,15804,6,12,5,2005
4413,MCC4_19,MUSIC CITY CENTRAL 4TH - BAY 19,true,false,3,WEST END - WHITE BRIDGE,"(36.166581, -86.781917)",20,1,1,1,50,16169,7,13,1,2005
2187,MLK,MARTIN LUTHER KING SCHOOL,false,false,3,WEST END - WHITE BRIDGE,"(36.161008, -86.800851)",20,40,1,1,,30406,7,13,6,2005
2072,WHIVINSM,WHITE BRIDGE PIKE & VINE RIDGE DR S,false,false,3,WEST END - WHITE BRIDGE,"(36.133702, -86.858212)",10,46,1,1,,30816,5,22,8,2005
2027,WESCRAWN,WEST END AVE & CRAIGHEAD AVE WB,false,true,3,WEST END - WHITE BRIDGE,"(36.133812, -86.827633)",10,5,1,1,,30816,5,22,8,2005
487,BRO9AWF,BROADWAY AVE & 9TH AVE S WB,false,true,3,WEST END - WHITE BRIDGE,"(36.158366, -86.783544)",20,40,1,1,,30406,7,13,1,2005
2000,WES20AWN,WEST END AVE & 20TH AVE S WB,false,false,3,WEST END - WHITE BRIDGE,"(36.15149, -86.799212)",25,40,1,1,,30406,7,15,5,2005
2024,WESCAREN,WEST END AVE & CARDEN AVE EB,false,false,3,WEST END - WHITE BRIDGE,"(36.132223, -86.831601)",10,5,1,1,,30816,6,22,8,2005
4680,WES30AWN,WEST END AVE & 30TH AVE WB,false,false,3,WEST END - WHITE BRIDGE,"(36.143808, -86.814091)",25,40,1,1,,30406,6,15,5,2005
265,8ABROSN,8TH AVE S & BROADWAY AVE SB,true,false,3,WEST END - WHITE BRIDGE,"(36.159008, -86.782225)",20,40,1,1,50,30406,7,13,1,2005
2023,WESBOWWN,WEST END AVE & BOWLING AVE WB,false,true,3,WEST END - WHITE BRIDGE,"(36.134732, -86.82502)",10,5,1,1,,30816,5,22,8,2005
2077,WHIFOUNM,WHITE BRIDGE PIKE & FOUNTAIN PL NB,false,true,3,WEST END - WHITE BRIDGE,"(36.130007, -86.855262)",10,5,1,1,,30816,5,22,8,2005
2020,WESACKWN,WEST END AVE & ACKLEN PARK DR WB,false,true,3,WEST END - WHITE BRIDGE,"(36.14094, -86.817421)",25,40,1,1,,30406,6,15,5,2005
1100,HARBOSWN,HARDING PIKE & BOSLEY SPRINGS RD WB,false,true,3,WEST END - WHITE BRIDGE,"(36.127756, -86.843788)",10,5,1,1,,30816,5,22,8,2005
1093,HARVINWN,HARDING PIKE & VINE CT WB,false,true,3,WEST END - WHITE BRIDGE,"(36.129788, -86.839515)",10,5,1,1,,30816,5,22,8,2005
2037,WESMOCWN,WEST END AVE & MOCKINGBIRD RD WB,false,false,3,WEST END - WHITE BRIDGE,"(36.131094, -86.835569)",10,5,1,1,,30816,5,22,8,2005
2064,WHIKNOSN,WHITE BRIDGE PIKE & KNOB DR SB,false,false,3,WEST END - WHITE BRIDGE,"(36.137958, -86.857765)",10,46,1,1,,15798,5,22,8,2005
2080,WHISTONF,WHITE BRIDGE PIKE & STONEWAY TRL NB,false,true,3,WEST END - WHITE BRIDGE,"(36.136443, -86.858001)",10,46,1,1,,15798,5,22,8,2005
2014,WES29AWN,WEST END AVE & 29TH AVE S WB,false,true,3,WEST END - WHITE BRIDGE,"(36.144683, -86.813083)",25,40,1,1,,30406,6,15,5,2005
4428,MCC5_5,MUSIC CITY CENTRAL 5TH - BAY 5,true,false,3,WEST END - WHITE BRIDGE,"(36.166456, -86.781188)",20,1,1,1,50,16169,7,13,1,2005
4455,6AVDEASF,6TH AVE & DEADERICK ST SB,false,false,3,WEST END - WHITE BRIDGE,"(36.164652, -86.78286)",20,1,1,1,,16571,7,13,1,2005
4244,CHA6AEN,CHARLOTTE AVE & 6TH AVE EB,false,false,3,WEST END - WHITE BRIDGE,"(36.165233, -86.783252)",20,1,1,1,,16571,7,13,1,2005
2074,WHIPOSNN,WHITE BRIDGE PIKE & POST RD NB,false,true,3,WEST END - WHITE BRIDGE,"(36.127898, -86.851712)",10,5,1,1,,30816,5,22,8,2005
624,CXIWTBRG,WHITE BRIDGE STATION INBOUND,false,true,3,WEST END - WHITE BRIDGE,"(36.150021, -86.858282)",24,46,1,1,,15798,5,14,8,2005
2046,WESWILWM,WEST END AVE & WILSON BLVD WB,false,true,3,WEST END - WHITE BRIDGE,"(36.131505, -86.834269)",10,5,1,1,,30816,5,22,8,2005
1993,WES16AEN,WEST END AVE & 16TH AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.154016, -86.793374)",20,40,1,1,,30406,7,13,5,2005
489,BRO12WN,BROADWAY AVE & 12TH AVE N WB,false,true,3,WEST END - WHITE BRIDGE,"(36.156729, -86.787427)",20,40,1,1,,30406,7,13,1,2005
5340,RURCORNN,RURAL AVE AND CORBETT LN (BIG PICTURE H.S.),false,false,3,WEST END - WHITE BRIDGE,"(36.142901, -86.856027)",10,46,1,1,5,15798,5,22,8,2005
2042,HARWOOEM,HARDING PIKE & WOODLAWN DR EB,true,true,3,WEST END - WHITE BRIDGE,"(36.128439, -86.842138)",10,5,1,1,,30816,6,22,8,2005
2054,WHICHASF,WHITE BRIDGE PIKE & CHARLOTTE SHONE,false,true,3,WEST END - WHITE BRIDGE,"(36.149381, -86.858017)",24,46,1,1,5,15798,5,14,8,2005
491,BRO16AWN,BROADWAY AVE & 16TH AVE S WB,false,true,3,WEST END - WHITE BRIDGE,"(36.15445, -86.79279)",20,40,1,1,,30406,7,13,5,2005
2002,WES21AWN,WEST END AVE & 21ST AVE S WB,false,true,3,WEST END - WHITE BRIDGE,"(36.150588, -86.801129)",25,40,1,1,,30406,7,15,5,2005
2063,WHIKNONN,WHITE BRIDGE PIKE & KNOB RD NB,false,true,3,WEST END - WHITE BRIDGE,"(36.137592, -86.85772)",10,46,1,1,,30816,5,22,8,2005
2062,WHIFOUSF,WHITE BRIDGE PIKE & FOUNTAIN PL SB,false,true,3,WEST END - WHITE BRIDGE,"(36.130672, -86.856592)",10,5,1,1,,30816,5,22,8,2005
2015,WES29AEF,WEST END AVE & 29TH AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.144317, -86.813385)",19,40,1,1,,30406,6,12,5,2005
1994,WES17AWN,WEST END AVE & 17TH AVE S WB,false,false,3,WEST END - WHITE BRIDGE,"(36.153941, -86.794329)",25,40,1,1,,30406,7,15,5,2005
2001,WES20AEN,WEST END AVE & 20TH AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.151248, -86.799394)",20,40,1,1,,30406,6,13,5,2005
2012,WES27AWN,WEST END AVE & 27TH AVE S WB,false,true,3,WEST END - WHITE BRIDGE,"(36.145603, -86.811367)",25,40,1,1,,30406,6,15,5,2005
702,6AVCOMSN,6TH AVE N & COMMERCE ST SB,false,true,3,WEST END - WHITE BRIDGE,"(36.161447, -86.780728)",20,1,1,1,50,16169,7,13,1,2005
2008,WES24AEN,WEST END AVE & 24TH AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.147828, -86.806545)",19,36,1,1,,15804,6,12,5,2005
4141,8AVUNINN,8TH AVE N & UNION ST NB,false,false,3,WEST END - WHITE BRIDGE,"(36.162858, -86.784621)",20,40,1,1,,30406,7,13,1,2005
2060,WHIKENNN,WHITE BRIDGE PIKE & KENDALL DR NB,false,false,3,WEST END - WHITE BRIDGE,"(36.139263, -86.857334)",10,46,1,1,,15798,5,22,8,2005
2041,WESNATEN,WEST END AVE & NATCHEZ TR EB,false,true,3,WEST END - WHITE BRIDGE,"(36.14607, -86.809984)",19,40,1,1,,30406,6,12,5,2005
1060,HARBOSWM,HARDING PIKE & BOSLEY SPRINGS RD WB,false,false,3,WEST END - WHITE BRIDGE,"(36.126788, -86.845188)",10,5,1,1,,30816,5,22,8,2005
2034,WESLEOEN,WEST END AVE  & LEONARD AVE EB,false,true,3,WEST END - WHITE BRIDGE,"(36.132893, -86.829728)",10,5,1,1,,30816,6,22,8,2005
2007,WES24AWN,WEST END AVE & 24TH AVE S WB,false,true,3,WEST END - WHITE BRIDGE,"(36.148085, -86.806291)",25,40,1,1,,30406,7,15,5,2005
2017,WES31AEM,WEST END AVE & 31ST AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.143076, -86.814774)",25,40,1,1,,30406,6,15,5,2005
2025,WESCHEWN,WEST END AVE & CHEROKEE RD WB,false,true,3,WEST END - WHITE BRIDGE,"(36.130379, -86.837733)",10,5,1,1,,30816,5,22,8,2005
2010,WES25AEN,WEST END AVE & 25TH AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.146854, -86.808497)",19,40,1,1,,30406,6,12,5,2005
1062,HARCHEEN,HARDING PIKE & CHEROKEE RD EB,false,false,3,WEST END - WHITE BRIDGE,"(36.130204, -86.837902)",10,5,1,1,,30816,6,22,8,2005
4588,BRO12AEF,BROADWAY AVE & 12TH AVE EB,false,true,3,WEST END - WHITE BRIDGE,"(36.15665, -86.787086)",20,40,1,1,,30406,7,13,1,2005
2061,WHIKENSN,WHITE BRIDGE PIKE & KENDALL SB,false,false,3,WEST END - WHITE BRIDGE,"(36.139637, -86.857509)",24,46,1,1,,15798,5,14,8,2005
485,BRO10AWM,BROADWAY AVE & 10TH AVE N WB,false,false,3,WEST END - WHITE BRIDGE,"(36.157771, -86.785046)",20,40,1,1,,30406,7,13,1,2005
1997,WES18AEN,WEST END AVE & 18TH AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.152868, -86.796184)",20,40,1,1,,30406,6,13,5,2005
2052,WHIBRONF,WHITE BRIDGE PIKE & BROOKWOOD PL NB,true,true,3,WEST END - WHITE BRIDGE,"(36.132157, -86.857574)",10,46,1,1,,30816,5,22,8,2005
1995,WES17AEN,WEST END AVE & 17TH AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.153696, -86.794468)",20,40,1,1,,30406,6,13,5,2005
1089,HARSTTWM,HARDING PIKE & ST. THOMAS HOSPITAL,false,false,3,WEST END - WHITE BRIDGE,"(36.128612, -86.842089)",10,5,1,1,,30816,5,22,8,2005
2039,WESMUREF,WEST END AVE & MURPHY RD EB,false,true,3,WEST END - WHITE BRIDGE,"(36.139641, -86.818647)",19,40,1,1,,30406,6,12,5,2005
263,8ABRONM,8TH AVE S & BROADWAY AVE NB,false,false,3,WEST END - WHITE BRIDGE,"(36.159688, -86.782557)",20,40,1,1,50,30406,7,13,1,2005
1097,WESWHIEN,WEST END AVE & MOCKING BIRD RD EB,false,true,3,WEST END - WHITE BRIDGE,"(36.130925, -86.835718)",10,5,1,1,,30816,6,22,8,2005
4431,MCC5_11,MUSIC CITY CENTRAL 5TH - BAY 11,true,false,3,WEST END - WHITE BRIDGE,"(36.16659, -86.781996)",20,1,1,1,50,16169,7,13,1,2005
2054,WHICHASF,WHITE BRIDGE PIKE & CHARLOTTE SHONE,false,true,3,WEST END - WHITE BRIDGE,"(36.149381, -86.858017)",24,46,1,1,5,15798,5,14,8,2005
587,CHA7AEN,CHARLOTTE AVE & 7TH AVE N EB,false,false,3,WEST END - WHITE BRIDGE,"(36.164738, -86.784418)",20,40,1,1,,30406,7,13,1,2005
1094,HARVINEN,HARDING PIKE & VINE CT EB,false,false,3,WEST END - WHITE BRIDGE,"(36.129645, -86.83965)",10,5,1,1,,30816,6,22,8,2005
2056,WHICORSF,WHITE BRIDGE PIKE & CORBETT LN SB,false,false,3,WEST END - WHITE BRIDGE,"(36.143101, -86.8578)",24,46,1,1,5,15798,5,14,8,2005
2075,WHIPOSSN,WHITE BRIDGE PIKE & POST RD SB,true,true,3,WEST END - WHITE BRIDGE,"(36.128043, -86.852227)",10,5,1,1,,30816,5,22,8,2005
4825,BRO10AEN,BROADWAY & 10TH AVE EB,false,false,3,WEST END - WHITE BRIDGE,"(36.157678, -86.78468)",20,40,1,1,,30406,7,13,1,2005
2036,WESLYLEN,WEST END AVE & LYLE AVE EB,false,true,3,WEST END - WHITE BRIDGE,"(36.151674, -86.798491)",20,40,1,1,,30406,6,13,5,2005
4174,8AVCHANM,8TH AVE N & CHARLOTTE AVE NB,false,false,3,WEST END - WHITE BRIDGE,"(36.163688, -86.785114)",20,40,1,1,,30406,7,13,1,2005
2006,WES23AEN,WEST END AVE & 23RD AVE S EB,false,true,3,WEST END - WHITE BRIDGE,"(36.14873, -86.804673)",19,36,1,1,,15804,6,12,5,2005
4863,WES18AWN,WEST END AVE & 18TH AVE N WB,false,true,3,WEST END - WHITE BRIDGE,"(36.153162, -86.795938)",25,40,1,1,,30406,7,15,5,2005
4907,WHIVINSN,WHITE BRIDGE PIKE & VINE RIDGE DR S,false,false,3,WEST END - WHITE BRIDGE,"(36.135296, -86.858391)",10,5,1,1,,30816,5,22,8,2005
2033,WESLAUWN,WEST END AVE & LAUDERDALE RD WB,false,true,3,WEST END - WHITE BRIDGE,"(36.130718, -86.836735)",10,5,1,1,,30816,5,22,8,2005
2048,HARWOOEN,HARDING PIKE & WOODLAWN DR EB,false,true,3,WEST END - WHITE BRIDGE,"(36.127362, -86.844086)",10,5,1,1,,30816,6,22,8,2005
2038,WES440EM,WEST END AVE & I-440 RAMP EB,false,true,3,WEST END - WHITE BRIDGE,"(36.138294, -86.82002)",19,40,1,1,,30406,6,12,5,2005
4428,MCC5_5,MUSIC CITY CENTRAL 5TH - BAY 5,true,false,3,WEST END - WHITE BRIDGE,"(36.166456, -86.781188)",20,1,1,1,50,16169,7,13,1,2005
4415,MCC4_13,MUSIC CITY CENTRAL 4TH - BAY 13,true,false,4,SHELBY,"(36.16642, -86.781199)",20,1,1,1,50,16169,7,13,1,2005
2994,16SHOLNN,S 16TH ST & HOLLY ST NB,false,false,4,SHELBY,"(36.175431, -86.742078)",14,4,1,1,14,15548,7,7,2,2005
3030,PRERBKSN,PRESTON DR & ROSEBANK AVE SB,false,false,4,SHELBY,"(36.186796, -86.718127)",14,4,1,1,7,15548,7,7,2,2005
3003,PORCARNF,PORTER RD & CARTER AVE NB,false,false,4,SHELBY,"(36.189552, -86.728684)",15,4,1,1,,15548,7,8,2,2005
5133,STRBERNN,STRATFORD AVE & BERKSHIRE DR NB,false,false,4,SHELBY,"(36.196921, -86.717097)",15,23,1,1,7,16164,7,8,2,2005
835,EASSETWN,EASTLAND AVE & SETLIFF PL WB,false,false,4,SHELBY,"(36.18285, -86.737687)",14,4,1,1,,15548,7,7,2,2005
5084,STRPIENN,STRATFORD AVE & PIEDMONT AVE NB,false,false,4,SHELBY,"(36.20126, -86.716409)",15,23,1,1,82,16164,7,8,2,2005
833,EASBENWN,EASTLAND AVE & BENSON ST WB,false,false,4,SHELBY,"(36.182942, -86.738979)",14,4,1,1,14,15548,7,7,2,2005
1814,RIVPIENN,RIVERSIDE DR & PIEDMONT AVE NB,false,false,4,SHELBY,"(36.201567, -86.722604)",15,23,1,1,82,16164,7,8,2,2005
5127,PRECARNF,PRESTON DR & CARTER AVE NB,false,false,4,SHELBY,"(36.188475, -86.717767)",15,4,1,1,7,15548,7,8,2,2005
5126,ROSPREEN,ROSEBANK AVE & PRESTON DR EB,false,false,4,SHELBY,"(36.186528, -86.718172)",14,4,1,1,7,15548,7,7,2,2005
1888,SHE19SEN,SHELBY AVE & S 19TH ST EB,false,false,4,SHELBY,"(36.169965, -86.73746)",14,4,1,1,,15548,7,7,2,2005
4304,PORRIVEN,PORTER RD & RIVERSIDE DR EB,false,false,4,SHELBY,"(36.195308, -86.723809)",15,4,1,1,7,15548,7,8,2,2005
3033,EASPORWN,EASTLAND AVE & PORTER RD WB,false,false,4,SHELBY,"(36.182455, -86.733121)",14,4,1,1,612,15548,7,7,2,2005
2995,16SWOONN,16TH ST & WOODLAND ST NB,false,false,4,SHELBY,"(36.176735, -86.741876)",14,4,1,1,14,15548,7,7,2,2005
2992,FAT16SWN,FATHERLAND ST & S 16TH ST NB,false,false,4,SHELBY,"(36.173458, -86.742382)",14,4,1,1,14,15548,7,7,2,2005
2101,WOOINTWM,WOODLAND ST & INTERSTATE DR WB,false,true,4,SHELBY,"(36.169589, -86.77089)",14,19,1,1,,15805,7,7,1,2005
4311,SHE17SWN,SHELBY AVE & S 17TH ST WB,false,false,4,SHELBY,"(36.170314, -86.740096)",14,4,1,1,14,15548,7,7,2,2005
3042,FAT19SEN,FATHERLAND ST & S 19TH ST EB,false,false,4,SHELBY,"(36.172867, -86.737132)",14,4,1,1,14,15548,7,7,2,2005
3025,SHEPREWN,SHERIDAN RD & PRESTON DR WB,false,false,4,SHELBY,"(36.193287, -86.717)",15,4,1,1,7,15548,7,8,2,2005
1884,SHE17SEN,SHELBY AVE & S 17TH ST EB,false,false,4,SHELBY,"(36.170207, -86.74041)",14,4,1,1,,15548,7,7,2,2005
1907,EASWILWF,EASTLAND AVE & WILSONWOOOD PL WB,false,false,4,SHELBY,"(36.181989, -86.728162)",14,4,1,1,612,15548,7,7,2,2005
4303,PORBRANM,PORTER RD & BRANCH ST NB,false,false,4,SHELBY,"(36.194256, -86.725595)",15,4,1,1,58,15548,7,8,2,2005
5135,GREKATEN,GREENFIELD AVE & KATHERINE ST EB,false,false,4,SHELBY,"(36.210249, -86.728557)",15,23,1,1,82,16164,2,8,2,2005
79,16SGARSN,N 16TH ST & GARTLAND AVE SB,false,false,4,SHELBY,"(36.179065, -86.741661)",14,4,1,1,14,15548,7,7,2,2005
5129,SHEDUGEN,SHERIDAN RD & DUGGER DR EB,false,false,4,SHELBY,"(36.192499, -86.712489)",15,4,1,1,7,15548,7,8,2,2005
2998,N16ORDNN,N 16TH ST & ORDWAY PL NB,false,false,4,SHELBY,"(36.179699, -86.741437)",14,4,1,1,14,15548,7,7,2,2005
1893,SHE8SEN,SHELBY AVE & S 8TH ST EB,false,false,4,SHELBY,"(36.169855, -86.756272)",14,4,1,1,16,15548,7,7,2,2005
231,S5SFATSN,S 5TH ST & FATHERLAND ST SB,false,false,4,SHELBY,"(36.169865, -86.763587)",14,4,1,1,,15548,7,7,2,2005
1779,PORHAYEF,PORTER RD & HAYDEN DR EB,false,false,4,SHELBY,"(36.195696, -86.714652)",15,4,1,1,7,15548,7,8,2,2005
4306,STRUPLSN,STRATFORD AVE & UPLAND DR SB,false,false,4,SHELBY,"(36.198068, -86.717114)",15,23,1,1,7,16164,7,8,2,2005
1823,ROSROBWN,ROSEBANK AVE & ROBERTA ST WB,false,false,4,SHELBY,"(36.186701, -86.722395)",14,4,1,1,7,15548,7,7,2,2005
239,SHE5SEM,SHELBY AVE & S 5TH ST EB,false,false,4,SHELBY,"(36.16779, -86.761605)",14,4,1,1,,15548,7,7,2,2005
5124,ROSCREEF,ROSEBANK AVE & CRESCENT HILL RD EB,false,false,4,SHELBY,"(36.186773, -86.724321)",14,4,1,1,7,15548,7,7,2,2005
5086,PORPONSF,PORTER RD & PONTOTOC AVE SB,false,false,4,SHELBY,"(36.187722, -86.729639)",14,4,1,1,,15548,7,7,2,2005
5131,ROSTRANF,ROSEBANK AVE & TRAUGHBER DR NB,false,false,4,SHELBY,"(36.195094, -86.708469)",15,4,1,1,7,15548,7,8,2,2005
237,5SRUSNN,S 5TH ST & RUSSELL ST NB,false,false,4,SHELBY,"(36.170758, -86.764058)",14,4,1,1,,15548,7,7,2,2005
5122,EASRIVEN,EASTLAND AVE & RIVERSIDE DR EB,false,false,4,SHELBY,"(36.181711, -86.725649)",14,4,1,1,7,15548,7,7,2,2005
5140,RIVDORSN,RIVERSIDE DR & DORCHESTER AVE SB,false,false,4,SHELBY,"(36.198326, -86.723246)",15,23,1,1,7,16164,7,8,2,2005
1781,PORTILNN,PORTER RD & TILLMAN LN NB,false,false,4,SHELBY,"(36.184901, -86.731414)",14,4,1,1,,15548,7,7,2,2005
236,5SRUSSN,S 5TH ST & RUSSELL ST SB,false,false,4,SHELBY,"(36.170853, -86.764262)",14,4,1,1,,15548,7,7,2,2005
1891,SHE7SWN,SHELBY AVE & S 7TH ST WB,false,false,4,SHELBY,"(36.169364, -86.757731)",14,4,1,1,16,15548,7,7,2,2005
5132,PORHAYWN,PORTER RD & HAYDEN DR WB,false,false,4,SHELBY,"(36.195804, -86.714596)",15,4,1,1,7,15548,7,8,2,2005
4562,GXOGREEN,GREENFIELD STATION OUTBOUND,true,false,4,SHELBY,"(36.209983, -86.733697)",15,23,1,1,1026,16164,2,8,2,2005
5138,RIVMCGSN,RIVERSIDE DR & MCGAVOCK PK SB,false,false,4,SHELBY,"(36.204925, -86.724666)",15,23,1,1,82,16164,2,8,2,2005
1872,SHE11SEN,SHELBY AVE & S 11TH ST EB,false,false,4,SHELBY,"(36.171202, -86.750954)",14,4,1,1,,15548,7,7,2,2005
102,19SLILNN,S 19TH ST & LILLIAN ST NB,false,false,4,SHELBY,"(36.171492, -86.737189)",14,4,1,1,14,15548,7,7,2,2005
2115,WOOINTWN,WOODLAND ST & INTERSTATE DR WB,false,false,4,SHELBY,"(36.1705, -86.76841)",14,4,1,1,,15805,7,7,1,2005
5143,PORMCKSF,PORTER RD & MCKENNELL DR SB,false,false,4,SHELBY,"(36.193238, -86.726482)",15,4,1,1,58,15548,7,8,2,2005
1875,SHE13SWF,SHELBY AVE & S 13TH ST WB,false,false,4,SHELBY,"(36.171022, -86.748329)",14,4,1,1,,15548,7,7,2,2005
5148,RIVEASSN,RIVERSIDE DR & EASTLAND AVE SB,false,false,4,SHELBY,"(36.181871, -86.725727)",14,4,1,1,7,15548,7,7,2,2005
5130,SHEROSEN,SHERIDAN RD & ROSEBANK AVE EB,false,false,4,SHELBY,"(36.192238, -86.708988)",15,4,1,1,7,15548,7,8,2,2005
1878,SHE14SEN,SHELBY AVE & S 14TH ST EB,false,false,4,SHELBY,"(36.17079, -86.74695)",14,4,1,1,,15548,7,7,2,2005
1879,SHE14SWN,SHELBY AVE & S 14TH ST WB,false,false,4,SHELBY,"(36.170861, -86.746613)",14,4,1,1,,15548,7,7,2,2005
3040,16SFATSN,16TH ST & FATHERLAND ST SB,false,false,4,SHELBY,"(36.173467, -86.742506)",14,4,1,1,14,15548,7,7,2,2005
3001,PORFRANM,PORTER RD & FRANKLIN AVE NB,false,false,4,SHELBY,"(36.183464, -86.732503)",14,4,1,1,,15548,7,7,2,2005
887,FAT18SEN,FATHERLAND ST & S 18TH ST EB,false,false,4,SHELBY,"(36.17301, -86.73886)",14,4,1,1,14,15548,7,7,2,2005
4313,SHE8SWN,SHELBY AVE & S 8TH ST WB,false,false,4,SHELBY,"(36.170033, -86.756138)",14,4,1,1,16,15548,7,7,2,2005
5144,PORMC_SF,PORTER RD & MCKENNIE AVE SB,false,false,4,SHELBY,"(36.189793, -86.728706)",14,4,1,1,,15548,7,7,2,2005
5136,GREOXFEN,GREENFIELD AVE & OXFORD ST EB,false,false,4,SHELBY,"(36.209917, -86.725583)",15,23,1,1,82,16164,2,8,2,2005
1445,MCGRIVWF,MCGAVOCK PIKE & RIVERSIDE DR WB,false,false,4,SHELBY,"(36.204631, -86.724902)",15,23,1,1,82,16164,2,8,2,2005
5137,RIVKIRSN,RIVERSIDE DR & KIRKLAND AVE SB,false,false,4,SHELBY,"(36.207496, -86.723093)",15,23,1,1,82,16164,2,8,2,2005
1447,MCGSCOWM,MCGAVOCK PIKE & SCOTT AVE WB,false,false,4,SHELBY,"(36.204474, -86.731595)",15,23,1,1,58,16164,2,8,2,2005
3034,16SSTRSN,N 16TH ST & STRATTON AVE SB,false,false,4,SHELBY,"(36.182324, -86.741177)",14,4,1,1,14,15548,7,7,2,2005
1822,ROSRIVWN,ROSEBANK AVE & RIVERSIDE DR WB,false,true,4,SHELBY,"(36.187071, -86.725656)",14,4,1,1,7,15548,7,7,2,2005
4421,MCC4_14,MUSIC CITY CENTRAL 4TH - BAY 14,true,true,4,SHELBY,"(36.166456, -86.781222)",20,1,1,1,50,16169,7,13,1,2005
1876,SHE13SEN,SHELBY AVE & S 13TH ST EB,false,false,4,SHELBY,"(36.170915, -86.748273)",14,4,1,1,,15548,7,7,2,2005
1871,SHE10SWN,SHELBY AVE & S 10TH ST WB,true,false,4,SHELBY,"(36.171413, -86.751834)",14,4,1,1,,15548,7,7,2,2005
2997,N16GARNN,16TH ST N & GARTLAND AVE NB,false,false,4,SHELBY,"(36.17886, -86.741594)",14,4,1,1,14,15548,7,7,2,2005
5337,PORPREWF,PORTER RD & PRESTON DR WB,false,false,4,SHELBY,"(36.19602, -86.717558)",15,23,1,1,7,15548,7,8,2,2005
5123,RIVOADNN,RIVERSIDE DR & OAK CT NB,false,false,4,SHELBY,"(36.183237, -86.725188)",14,4,1,1,7,15548,7,7,2,2005
1892,SHE7SEN,SHELBY AVE & S 7TH ST EB,false,false,4,SHELBY,"(36.169168, -86.757955)",14,4,1,1,16,15548,7,7,2,2005
1824,ROSSHESN,ROSEBANK AVE & SHERIDAN RD SB,false,false,4,SHELBY,"(36.192586, -86.708898)",15,4,1,1,7,15548,7,8,2,2005
4421,MCC4_14,MUSIC CITY CENTRAL 4TH - BAY 14,true,true,4,SHELBY,"(36.166456, -86.781222)",20,1,1,1,50,16169,7,13,1,2005
5121,EASSKYEF,EASTLAND AVE & SKYVIEW DR EB,false,false,4,SHELBY,"(36.181989, -86.728768)",14,4,1,1,612,15548,7,7,2,2005
832,EASSCOEN,EASTLAND AVE & SCOTT AVE EB,false,false,4,SHELBY,"(36.182456, -86.734333)",14,4,1,1,,15548,7,7,2,2005
5142,PORBRASN,PORTER RD & BRANCH ST SB,false,false,4,SHELBY,"(36.19455, -86.725538)",15,4,1,1,58,15548,7,8,2,2005
1897,SHEDUGWF,SHERIDAN RD & DUGGER DR WB,false,false,4,SHELBY,"(36.192561, -86.712467)",15,4,1,1,7,15548,7,8,2,2005
5106,MCGGALWN,MCGAVOCK PIKE & GALLATIN PIKE WB,false,false,4,SHELBY,"(36.204976, -86.737517)",15,23,1,1,,16164,7,8,2,2005
1885,SHE18SWN,SHELBY AVE & 18TH ST WB,false,false,4,SHELBY,"(36.170198, -86.738918)",14,4,1,1,14,15548,7,7,2,2005
1821,ROSDALWF,ROSEBANK AVE & DALEBROOK LN WB,false,false,4,SHELBY,"(36.186592, -86.720147)",14,4,1,1,7,15548,7,7,2,2005
1894,SHE9SEN,SHELBY AVE  & S 9TH ST EB,false,false,4,SHELBY,"(36.170613, -86.754309)",14,4,1,1,16,15548,7,7,2,2005
84,16SSTRNN,N 16TH ST & STRATTON AVE NB,false,false,4,SHELBY,"(36.181789, -86.741144)",14,4,1,1,14,15548,7,7,2,2005
5146,PORTILSF,PORTER RD & TILLMAN LN SB,false,false,4,SHELBY,"(36.184954, -86.731504)",14,4,1,1,,15548,7,7,2,2005
4562,GXOGREEN,GREENFIELD STATION OUTBOUND,true,false,4,SHELBY,"(36.209983, -86.733697)",15,23,1,1,1026,16164,2,8,2,2005
1795,PRECARSN,PRESTON DR & CARTER AVE SB,false,false,4,SHELBY,"(36.188479, -86.717963)",15,4,1,1,7,15548,7,8,2,2005
2100,WOON1SEN,WOODLAND ST & S 2ND ST EB,false,true,4,SHELBY,"(36.169429, -86.771159)",14,19,1,1,,15805,7,7,1,2005
3037,16SWOOSN,16TH ST & WOODLAND ST SB,false,false,4,SHELBY,"(36.177012, -86.741988)",14,4,1,1,14,15548,7,7,2,2005
